date,model,split_id,turnover,transaction_cost,portfolio_return,benchmark_return,active_return,net_active_return
2022-02-28,elastic_net,50,0.30000000000000004,0.0004500000000000001,-0.03602635107025364,-0.026870553179337953,-0.009155797890915689,-0.00960579789091569
2022-03-31,elastic_net,51,0.30000000000000004,0.0004500000000000001,-0.060784455141115495,-0.09731932174365543,0.036534866602539934,0.036084866602539935
2022-04-30,elastic_net,52,0.30000000000000004,0.0004500000000000001,0.015135456207032851,0.004759309972923953,0.010376146234108898,0.009926146234108897
2022-05-31,elastic_net,53,0.29999999999999993,0.00044999999999999993,0.05414057609031661,0.05264176897847572,0.0014988071118408886,0.0010488071118408887
2022-06-30,elastic_net,54,0.29999999999999993,0.00044999999999999993,0.015040444561284505,-0.002220768842822851,0.017261213404107356,0.016811213404107357
2022-07-31,elastic_net,55,0.29999999999999993,0.00044999999999999993,0.02763401695762028,0.06488301867309398,-0.037249001715473705,-0.037699001715473704
2022-08-31,elastic_net,56,0.29999999999999993,0.00044999999999999993,0.015490074166507177,-0.0027722482764277467,0.018262322442934922,0.017812322442934923
2022-09-30,elastic_net,57,0.3,0.00045,0.03965726726088337,0.04500046768638555,-0.0053432004255021745,-0.005793200425502174
2022-10-31,elastic_net,58,0.3,0.00045,-0.024159090501045578,-0.00041744069451665755,-0.02374164980652892,-0.02419164980652892
2022-11-30,elastic_net,59,0.3,0.00045,-0.020959120137250514,-0.03858339949346057,0.017624279356210054,0.017174279356210055
2022-12-31,elastic_net,60,0.29999999999999993,0.00044999999999999993,0.05040957119376311,0.030265426750865743,0.020144144442897367,0.01969414444289737
2023-01-31,elastic_net,61,0.30000000000000004,0.0004500000000000001,0.030375565631548942,0.02906442677673282,0.0013111388548161206,0.0008611388548161205
2023-02-28,elastic_net,62,0.30000000000000004,0.0004500000000000001,0.012691291218934257,0.06827306537062472,-0.055581774151690466,-0.056031774151690465
2023-03-31,elastic_net,63,0.29999999999999993,0.00044999999999999993,0.009409101011236431,0.003881174438663537,0.005527926572572894,0.0050779265725728944
2023-04-30,elastic_net,64,0.30000000000000004,0.0004500000000000001,0.001156517851083647,0.014996536940373728,-0.01384001908929008,-0.014290019089290082
2023-05-31,elastic_net,65,0.30000000000000004,0.0004500000000000001,-0.0279170451750207,-0.05818698926351773,0.03026994408849703,0.02981994408849703
2023-06-30,elastic_net,66,0.30000000000000004,0.0004500000000000001,0.037550354406648084,0.037035212351905544,0.00051514205474254,6.514205474253995e-05
2023-07-31,elastic_net,67,0.3,0.00045,-0.00906845560689936,-0.007250129348272738,-0.0018183262586266222,-0.002268326258626622
2023-08-31,elastic_net,68,0.3,0.00045,0.004144154257378495,-0.006000359609121264,0.010144513866499758,0.009694513866499757
2023-09-30,elastic_net,69,0.3,0.00045,0.0053055745783709505,0.037204166752047296,-0.03189859217367635,-0.03234859217367635
2023-10-31,elastic_net,70,0.29999999999999993,0.00044999999999999993,-0.05580412931026481,-0.0586962925141028,0.0028921632038379913,0.0024421632038379914
2023-11-30,elastic_net,71,0.30000000000000004,0.0004500000000000001,-0.04796837281567653,-0.07521031853167803,0.027241945716001505,0.026791945716001506
2023-12-31,elastic_net,72,0.29999999999999993,0.00044999999999999993,0.011991202467817154,0.03250623188968271,-0.02051502942186556,-0.02096502942186556
2024-01-31,elastic_net,73,0.29999999999999993,0.00044999999999999993,-0.0019314295437126107,0.029609631310261397,-0.031541060853974005,-0.031991060853974004
2024-02-29,elastic_net,74,0.3,0.00045,-0.027600618091376317,-0.027896037582428534,0.0002954194910522179,-0.0001545805089477821
2024-03-31,elastic_net,75,0.29999999999999993,0.00044999999999999993,-0.008615502720705584,-0.031404202074162724,0.02278869935345714,0.022338699353457142
2024-04-30,elastic_net,76,0.30000000000000004,0.0004500000000000001,0.0006026855192603955,-0.0007650878939371442,0.0013677734131975396,0.0009177734131975395
2024-05-31,elastic_net,77,0.30000000000000004,0.0004500000000000001,0.027924087026002575,0.03051703946249873,-0.0025929524364961543,-0.003042952436496154
2024-06-30,elastic_net,78,0.29999999999999993,0.00044999999999999993,0.03878071187616193,0.04673890925796087,-0.00795819738179894,-0.00840819738179894
2024-07-31,elastic_net,79,0.30000000000000004,0.0004500000000000001,0.014291737695928751,0.0004382251100383261,0.013853512585890425,0.013403512585890424
2024-08-31,elastic_net,80,0.3,0.00045,0.0012904716740712637,0.01468147175250989,-0.013391000078438626,-0.013841000078438626
2024-09-30,elastic_net,81,0.30000000000000004,0.0004500000000000001,0.009650774149099678,0.014030386807651896,-0.004379612658552218,-0.004829612658552218
2024-10-31,elastic_net,82,0.30000000000000004,0.0004500000000000001,-0.033177374260094455,-0.04170152513890424,0.008524150878809783,0.008074150878809782
2024-11-30,elastic_net,83,0.30000000000000004,0.0004500000000000001,-0.00998993677344006,-0.012875411540156367,0.0028854747667163075,0.0024354747667163076
2018-01-31,factor_sort,1,0.5,0.00075,0.043607090215103415,0.050692992550622096,-0.00708590233551868,-0.007835902335518681
2018-02-28,factor_sort,2,0.3,0.00045,0.007415132735091273,0.026913263840617985,-0.01949813110552671,-0.01994813110552671
2018-03-31,factor_sort,3,0.29999999999999993,0.00044999999999999993,0.011544552664090784,0.007200759526716283,0.004343793137374501,0.003893793137374501
2018-04-30,factor_sort,4,0.30000000000000004,0.0004500000000000001,0.010143679677868216,0.0032705554632528333,0.006873124214615382,0.006423124214615382
2018-05-31,factor_sort,5,0.30000000000000004,0.0004500000000000001,-0.001628605179514955,0.016522982687954713,-0.01815158786746967,-0.01860158786746967
2018-06-30,factor_sort,6,0.29999999999999993,0.00044999999999999993,-0.003339300888466904,0.00010127496182588125,-0.0034405758502927854,-0.0038905758502927852
2018-07-31,factor_sort,7,0.3000000000000001,0.0004500000000000002,0.02061208075955271,0.01964101784757255,0.0009710629119801598,0.0005210629119801596
2018-08-31,factor_sort,8,0.29999999999999993,0.00044999999999999993,0.011778235667871244,0.01655082982396716,-0.004772594156095917,-0.005222594156095917
2018-09-30,factor_sort,9,0.30000000000000004,0.0004500000000000001,-0.009785915524140036,0.003673870205890495,-0.013459785730030531,-0.013909785730030532
2018-10-31,factor_sort,10,0.29999999999999993,0.00044999999999999993,-0.020795199673468386,-0.028088136276895548,0.007292936603427162,0.006842936603427162
2018-11-30,factor_sort,11,0.29999999999999993,0.00044999999999999993,-0.035465692747520386,-0.060830953260451626,0.02536526051293124,0.02491526051293124
2018-12-31,factor_sort,12,0.30000000000000004,0.0004500000000000001,0.0068843181191416206,0.014478439921539188,-0.007594121802397567,-0.008044121802397568
2019-01-31,factor_sort,13,0.3000000000000001,0.0004500000000000002,-0.04216039001848944,-0.05462296755317542,0.012462577534685979,0.012012577534685978
2019-02-28,factor_sort,14,0.3,0.00045,-0.013359959085475038,-0.03888030494110195,0.025520345855626913,0.025070345855626914
2019-03-31,factor_sort,15,0.29999999999999993,0.00044999999999999993,-0.019548043492321966,0.020652616496963816,-0.04020065998928578,-0.04065065998928578
2019-04-30,factor_sort,16,0.3,0.00045,-0.012598347484658092,-0.03256664946755383,0.019968301982895738,0.01951830198289574
2019-05-31,factor_sort,17,0.3,0.00045,0.04766632901597952,0.054542885230214555,-0.006876556214235038,-0.007326556214235038
2019-06-30,factor_sort,18,0.3,0.00045,-0.007066728987014541,-0.018891992469643126,0.011825263482628585,0.011375263482628585
2019-07-31,factor_sort,19,0.3,0.00045,0.0165654485541407,0.016393492059751047,0.00017195649438965163,-0.00027804350561034836
2019-08-31,factor_sort,20,0.30000000000000004,0.0004500000000000001,0.0006625914855161053,-0.006778947484429421,0.007441538969945526,0.006991538969945526
2019-09-30,factor_sort,21,0.30000000000000004,0.0004500000000000001,0.0311137150745971,0.026422910211889805,0.004690804862707294,0.004240804862707294
2019-10-31,factor_sort,22,0.30000000000000004,0.0004500000000000001,-0.003184182787664463,-0.020831863285071694,0.017647680497407232,0.017197680497407233
2019-11-30,factor_sort,23,0.3,0.00045,0.051646012310424275,0.08276754630153937,-0.0311215339911151,-0.0315715339911151
2019-12-31,factor_sort,24,0.29999999999999993,0.00044999999999999993,0.006196579914426572,-0.05242173869446265,0.05861831860888922,0.05816831860888922
2020-01-31,factor_sort,25,0.3,0.00045,0.14097050598796376,0.20628940927635986,-0.0653189032883961,-0.0657689032883961
2020-02-29,factor_sort,26,0.3,0.00045,-0.008248970633526835,-0.025565345396648786,0.01731637476312195,0.01686637476312195
2020-03-31,factor_sort,27,0.3,0.00045,0.0025157003198354446,0.03211634038341038,-0.029600640063574934,-0.030050640063574934
2020-04-30,factor_sort,28,0.30000000000000004,0.0004500000000000001,0.03101234227799416,0.057199812955161855,-0.026187470677167694,-0.026637470677167693
2020-05-31,factor_sort,29,0.3,0.00045,-0.02484527414978416,-0.026212308733187473,0.0013670345834033114,0.0009170345834033114
2020-06-30,factor_sort,30,0.30000000000000004,0.0004500000000000001,-0.05867645817998599,-0.07931075782483732,0.020634299644851327,0.020184299644851328
2020-07-31,factor_sort,31,0.3,0.00045,0.04140083742504895,0.05268245126237092,-0.011281613837321972,-0.011731613837321972
2020-08-31,factor_sort,32,0.30000000000000004,0.0004500000000000001,0.0012587771662211367,0.0013974513861791937,-0.00013867421995805707,-0.0005886742199580572
2020-09-30,factor_sort,33,0.3,0.00045,0.015360391413110087,0.019871407063151603,-0.004511015650041516,-0.0049610156500415154
2020-10-31,factor_sort,34,0.30000000000000004,0.0004500000000000001,-0.029410604384172125,-0.02982820282665921,0.00041759844248708683,-3.240155751291327e-05
2020-11-30,factor_sort,35,0.26771772459567167,0.0004015765868935075,-0.0015740350955762905,0.027586693928902672,-0.029160729024478964,-0.02956230561137247
2020-12-31,factor_sort,36,0.29999999999999993,0.00044999999999999993,-0.034020471283362115,-0.07499691469737857,0.040976443414016454,0.040526443414016455
2021-01-31,factor_sort,37,0.30000000000000004,0.0004500000000000001,-0.010508818392294766,-0.02999326406083025,0.019484445668535483,0.019034445668535484
2021-02-28,factor_sort,38,0.29999999999999993,0.00044999999999999993,0.024425058241194446,0.03586435611661476,-0.011439297875420314,-0.011889297875420314
2021-03-31,factor_sort,39,0.3,0.00045,-0.00027099774816031087,0.008604421866381884,-0.008875419614542194,-0.009325419614542195
2021-04-30,factor_sort,40,0.3,0.00045,-0.01878546123933454,-0.014998363622247157,-0.0037870976170873843,-0.004237097617087384
2021-05-31,factor_sort,41,0.30000000000000004,0.0004500000000000001,0.03353302602313664,0.022443089413020978,0.011089936610115661,0.01063993661011566
2021-06-30,factor_sort,42,0.29999999999999993,0.00044999999999999993,-0.013168073291124694,-0.005397929929713774,-0.0077701433614109205,-0.008220143361410921
2021-07-31,factor_sort,43,0.30000000000000004,0.0004500000000000001,0.007710738106406605,0.03672113314770997,-0.02901039504130337,-0.029460395041303367
2021-08-31,factor_sort,44,0.3,0.00045,-0.023924952289838878,0.004958634316195143,-0.02888358660603402,-0.02933358660603402
2021-09-30,factor_sort,45,0.29999999999999993,0.00044999999999999993,-0.056833664632509856,-0.07891389414562822,0.02208022951311836,0.02163022951311836
2021-10-31,factor_sort,46,0.30000000000000004,0.0004500000000000001,0.012274152934571209,0.036829333954342625,-0.024555181019771416,-0.025005181019771415
2021-11-30,factor_sort,47,0.29999999999999993,0.00044999999999999993,-0.021725351261979584,-0.061509327345875664,0.03978397608389608,0.039333976083896084
2021-12-31,factor_sort,48,0.30000000000000004,0.0004500000000000001,0.011714466408731104,0.044028791966112424,-0.03231432555738132,-0.03276432555738132
2022-01-31,factor_sort,49,0.3,0.00045,-0.0005013334713776102,-0.0008510858214244577,0.00034975235004684746,-0.00010024764995315253
2022-02-28,factor_sort,50,0.29999999999999993,0.00044999999999999993,-0.03397358460641961,-0.026870553179337953,-0.0071030314270816575,-0.007553031427081657
2022-03-31,factor_sort,51,0.3,0.00045,-0.06192834660817097,-0.09731932174365543,0.03539097513548446,0.03494097513548446
2022-04-30,factor_sort,52,0.29999999999999993,0.00044999999999999993,0.022712667153163203,0.004759309972923953,0.01795335718023925,0.01750335718023925
2022-05-31,factor_sort,53,0.3,0.00045,0.05164768059484398,0.05264176897847572,-0.0009940883836317416,-0.0014440883836317414
2022-06-30,factor_sort,54,0.3,0.00045,0.008294825312102658,-0.002220768842822851,0.01051559415492551,0.010065594154925509
2022-07-31,factor_sort,55,0.3,0.00045,0.031747267447679306,0.06488301867309398,-0.03313575122541468,-0.03358575122541468
2022-08-31,factor_sort,56,0.29999999999999993,0.00044999999999999993,0.009483533241877676,-0.0027722482764277467,0.012255781518305423,0.011805781518305422
2022-09-30,factor_sort,57,0.3,0.00045,0.046104265432662675,0.04500046768638555,0.001103797746277127,0.000653797746277127
2022-10-31,factor_sort,58,0.30000000000000004,0.0004500000000000001,-0.022807981504709314,-0.00041744069451665755,-0.022390540810192656,-0.022840540810192655
2022-11-30,factor_sort,59,0.29999999999999993,0.00044999999999999993,-0.0257105486200093,-0.03858339949346057,0.012872850873451268,0.012422850873451267
2022-12-31,factor_sort,60,0.3,0.00045,0.0504404715965445,0.030265426750865743,0.02017504484567876,0.01972504484567876
2023-01-31,factor_sort,61,0.29999999999999993,0.00044999999999999993,0.023691337465743985,0.02906442677673282,-0.005373089310988836,-0.005823089310988836
2023-02-28,factor_sort,62,0.2999999999999999,0.0004499999999999998,0.008848143693004597,0.06827306537062472,-0.05942492167762012,-0.05987492167762012
2023-03-31,factor_sort,63,0.3,0.00045,0.008626773750768738,0.003881174438663537,0.004745599312105201,0.004295599312105201
2023-04-30,factor_sort,64,0.3,0.00045,-0.011413021043682484,0.014996536940373728,-0.02640955798405621,-0.02685955798405621
2023-05-31,factor_sort,65,0.30000000000000004,0.0004500000000000001,-0.027861073345127125,-0.05818698926351773,0.030325915918390605,0.029875915918390606
2023-06-30,factor_sort,66,0.3,0.00045,0.04038589416197992,0.037035212351905544,0.003350681810074377,0.002900681810074377
2023-07-31,factor_sort,67,0.3,0.00045,-0.006593495710933879,-0.007250129348272738,0.000656633637338859,0.000206633637338859
2023-08-31,factor_sort,68,0.30000000000000004,0.0004500000000000001,0.007566879852825539,-0.006000359609121264,0.013567239461946802,0.013117239461946801
2023-09-30,factor_sort,69,0.3,0.00045,-0.0008131451294758328,0.037204166752047296,-0.03801731188152313,-0.03846731188152313
2023-10-31,factor_sort,70,0.3,0.00045,-0.05705065080622174,-0.0586962925141028,0.0016456417078810626,0.0011956417078810627
2023-11-30,factor_sort,71,0.30000000000000004,0.0004500000000000001,-0.05623859655275566,-0.07521031853167803,0.01897172197892237,0.01852172197892237
2023-12-31,factor_sort,72,0.30000000000000004,0.0004500000000000001,0.014342801828964441,0.03250623188968271,-0.018163430060718272,-0.01861343006071827
2024-01-31,factor_sort,73,0.30000000000000004,0.0004500000000000001,0.00598293295847827,0.029609631310261397,-0.02362669835178313,-0.024076698351783127
2024-02-29,factor_sort,74,0.29999999999999993,0.00044999999999999993,-0.023833072015469338,-0.027896037582428534,0.004062965566959197,0.0036129655669591967
2024-03-31,factor_sort,75,0.3,0.00045,-0.004997038908563118,-0.031404202074162724,0.026407163165599608,0.02595716316559961
2024-04-30,factor_sort,76,0.29999999999999993,0.00044999999999999993,0.003821514499592815,-0.0007650878939371442,0.004586602393529959,0.004136602393529959
2024-05-31,factor_sort,77,0.3,0.00045,0.021733323164936022,0.03051703946249873,-0.008783716297562708,-0.009233716297562708
2024-06-30,factor_sort,78,0.3,0.00045,0.04053809783804337,0.04673890925796087,-0.006200811419917497,-0.006650811419917497
2024-07-31,factor_sort,79,0.29999999999999993,0.00044999999999999993,0.011824610418557861,0.0004382251100383261,0.011386385308519535,0.010936385308519534
2024-08-31,factor_sort,80,0.30000000000000004,0.0004500000000000001,0.00043415532784368913,0.01468147175250989,-0.014247316424666201,-0.014697316424666202
2024-09-30,factor_sort,81,0.30000000000000004,0.0004500000000000001,0.008845252259445836,0.014030386807651896,-0.00518513454820606,-0.0056351345482060595
2024-10-31,factor_sort,82,0.30000000000000004,0.0004500000000000001,-0.028821998283700037,-0.04170152513890424,0.012879526855204201,0.0124295268552042
2024-11-30,factor_sort,83,0.30000000000000004,0.0004500000000000001,-0.012378279896463245,-0.012875411540156367,0.0004971316436931227,4.713164369312263e-05
2018-01-31,gradient_boosting,1,0.5,0.00075,0.04403658136929775,0.050692992550622096,-0.006656411181324345,-0.007406411181324345
2018-02-28,gradient_boosting,2,0.29999999999999993,0.00044999999999999993,0.01139742168374131,0.026913263840617985,-0.015515842156876675,-0.015965842156876676
2018-03-31,gradient_boosting,3,0.30000000000000004,0.0004500000000000001,0.018358595732810956,0.007200759526716283,0.011157836206094673,0.010707836206094673
2018-04-30,gradient_boosting,4,0.3,0.00045,0.004327111176146106,0.0032705554632528333,0.0010565557128932729,0.0006065557128932729
2018-05-31,gradient_boosting,5,0.30000000000000004,0.0004500000000000001,-0.006918810438771008,0.016522982687954713,-0.023441793126725723,-0.02389179312672572
2018-06-30,gradient_boosting,6,0.29999999999999993,0.00044999999999999993,-0.005473859812012906,0.00010127496182588125,-0.005575134773838787,-0.006025134773838787
2018-07-31,gradient_boosting,7,0.29999999999999993,0.00044999999999999993,0.014354697603711185,0.01964101784757255,-0.005286320243861366,-0.005736320243861366
2018-08-31,gradient_boosting,8,0.30000000000000004,0.0004500000000000001,0.008861356138109993,0.01655082982396716,-0.007689473685857168,-0.00813947368585717
2018-09-30,gradient_boosting,9,0.30000000000000004,0.0004500000000000001,-0.0059536134428500725,0.003673870205890495,-0.009627483648740567,-0.010077483648740568
2018-10-31,gradient_boosting,10,0.30000000000000004,0.0004500000000000001,-0.0234422357908431,-0.028088136276895548,0.004645900486052446,0.004195900486052446
2018-11-30,gradient_boosting,11,0.29999999999999993,0.00044999999999999993,-0.026061338377740745,-0.060830953260451626,0.03476961488271088,0.03431961488271088
2018-12-31,gradient_boosting,12,0.3,0.00045,0.00714021543761285,0.014478439921539188,-0.007338224483926338,-0.007788224483926338
2019-01-31,gradient_boosting,13,0.2999999999999999,0.0004499999999999998,-0.04790453375139187,-0.05462296755317542,0.006718433801783545,0.006268433801783545
2019-02-28,gradient_boosting,14,0.3,0.00045,-0.0027748490859261206,-0.03888030494110195,0.03610545585517583,0.03565545585517583
2019-03-31,gradient_boosting,15,0.29999999999999993,0.00044999999999999993,-0.020632187114019238,0.020652616496963816,-0.04128480361098305,-0.04173480361098305
2019-04-30,gradient_boosting,16,0.3,0.00045,-0.01809888388723893,-0.03256664946755383,0.0144677655803149,0.0140177655803149
2019-05-31,gradient_boosting,17,0.30000000000000004,0.0004500000000000001,0.03828315038837971,0.054542885230214555,-0.016259734841834843,-0.016709734841834842
2019-06-30,gradient_boosting,18,0.30000000000000004,0.0004500000000000001,-0.010892092989525936,-0.018891992469643126,0.00799989948011719,0.0075498994801171905
2019-07-31,gradient_boosting,19,0.30000000000000004,0.0004500000000000001,0.016171417919543997,0.016393492059751047,-0.00022207414020705002,-0.0006720741402070501
2019-08-31,gradient_boosting,20,0.3,0.00045,0.002411617500725644,-0.006778947484429421,0.009190564985155065,0.008740564985155064
2019-09-30,gradient_boosting,21,0.3,0.00045,0.0314127037649934,0.026422910211889805,0.004989793553103597,0.004539793553103597
2019-10-31,gradient_boosting,22,0.30000000000000004,0.0004500000000000001,-0.010594599616316546,-0.020831863285071694,0.010237263668755148,0.009787263668755148
2019-11-30,gradient_boosting,23,0.30000000000000004,0.0004500000000000001,0.04491091899899936,0.08276754630153937,-0.03785662730254001,-0.03830662730254001
2019-12-31,gradient_boosting,24,0.3,0.00045,0.0022689425142821155,-0.05242173869446265,0.05469068120874476,0.05424068120874476
2020-01-31,gradient_boosting,25,0.3,0.00045,0.1382509348551114,0.20628940927635986,-0.06803847442124847,-0.06848847442124847
2020-02-29,gradient_boosting,26,0.29999999999999993,0.00044999999999999993,-0.012837526505438054,-0.025565345396648786,0.012727818891210732,0.012277818891210731
2020-03-31,gradient_boosting,27,0.3,0.00045,0.001994278223243186,0.03211634038341038,-0.030122062160167194,-0.030572062160167193
2020-04-30,gradient_boosting,28,0.3,0.00045,0.03524180128035142,0.057199812955161855,-0.021958011674810436,-0.022408011674810435
2020-05-31,gradient_boosting,29,0.3,0.00045,-0.02958557250230609,-0.026212308733187473,-0.0033732637691186174,-0.0038232637691186172
2020-06-30,gradient_boosting,30,0.30000000000000004,0.0004500000000000001,-0.045792269755504045,-0.07931075782483732,0.033518488069333274,0.033068488069333275
2020-07-31,gradient_boosting,31,0.30000000000000004,0.0004500000000000001,0.0339629728110646,0.05268245126237092,-0.018719478451306323,-0.019169478451306322
2020-08-31,gradient_boosting,32,0.30000000000000004,0.0004500000000000001,-0.001986745298764606,0.0013974513861791937,-0.0033841966849438,-0.0038341966849438002
2020-09-30,gradient_boosting,33,0.30000000000000004,0.0004500000000000001,0.012157058991315101,0.019871407063151603,-0.007714348071836501,-0.008164348071836502
2020-10-31,gradient_boosting,34,0.30000000000000004,0.0004500000000000001,-0.03509218973143621,-0.02982820282665921,-0.005263986904777002,-0.0057139869047770015
2020-11-30,gradient_boosting,35,0.29999999999999993,0.00044999999999999993,-0.0069658537889870226,0.027586693928902672,-0.034552547717889695,-0.035002547717889694
